date,tournament,player_1,player_2,elo_1,elo_2,odds_1,odds_2,imp_prob_1,imp_prob_2,est_prob_1,est_prob_2,value_diff_1,value_diff_2,bet_type
2025-01-15,Australian Open,Fearnley J.,Cazaux A.,1500,1500,1.62,2.3,0.617,0.435,0.5,0.5,-0.117,0.065,none
2025-01-15,Australian Open,Mensik J.,Ruud C.,1500,1500,2.1,1.73,0.476,0.578,0.5,0.5,0.024,-0.078,none
2025-01-15,Australian Open,Draper J.,Kokkinakis T.,1500,1500,1.44,2.75,0.694,0.364,0.5,0.5,-0.194,0.136,value_Kokkinakis T.
2025-01-15,Australian Open,Davidovich Fokina A.,Auger-Aliassime F.,1500,1500,3.75,1.29,0.267,0.775,0.5,0.5,0.233,-0.275,value_Davidovich Fokina A.
2025-01-15,Australian Open,Humbert U.,Habib H.,1500,1500,1.08,8.0,0.926,0.125,0.5,0.5,-0.426,0.375,value_Habib H.
2025-01-15,Australian Open,Zverev A.,Martinez P.,1500,1500,1.02,21.0,0.98,0.048,0.5,0.5,-0.48,0.452,value_Martinez P.
2025-01-15,Australian Open,Paul T.,Nishikori K.,1500,1500,1.4,3.0,0.714,0.333,0.5,0.5,-0.214,0.167,value_Nishikori K.
2025-01-16,Australian Open,Kecmanovic M.,Hurkacz H.,1500,1500,3.75,1.29,0.267,0.775,0.5,0.5,0.233,-0.275,value_Kecmanovic M.
2025-01-16,Australian Open,Khachanov K.,Diallo G.,1500,1500,1.33,3.4,0.752,0.294,0.5,0.5,-0.252,0.206,value_Diallo G.
2025-01-16,Australian Open,Monfils G.,Altmaier D.,1500,1500,1.2,4.5,0.833,0.222,0.5,0.5,-0.333,0.278,value_Altmaier D.
2025-01-16,Australian Open,Musetti L.,Shapovalov D.,1500,1500,2.1,1.73,0.476,0.578,0.5,0.5,0.024,-0.078,none
2025-01-16,Australian Open,Cerundolo F.,Diaz Acosta F.,1500,1500,1.4,3.0,0.714,0.333,0.5,0.5,-0.214,0.167,value_Diaz Acosta F.
2025-01-16,Australian Open,Shelton B.,Carreno Busta P.,1500,1500,1.3,3.5,0.769,0.286,0.5,0.5,-0.269,0.214,value_Carreno Busta P.
2025-01-16,Australian Open,De Minaur A.,Boyer T.,1500,1500,1.03,15.0,0.971,0.067,0.5,0.5,-0.471,0.433,value_Boyer T.
2025-01-16,Australian Open,Moutet C.,Krueger M.,1500,1500,1.5,2.63,0.667,0.38,0.5,0.5,-0.167,0.12,value_Krueger M.
2025-01-16,Australian Open,Fritz T.,Garin C.,1500,1500,1.04,13.0,0.962,0.077,0.5,0.5,-0.462,0.423,value_Garin C.
2025-01-16,Australian Open,Giron M.,Etcheverry T.,1500,1500,1.91,1.91,0.524,0.524,0.5,0.5,-0.024,-0.024,none
2025-01-16,Australian Open,Michelsen A.,Mccabe J.,1500,1500,1.11,6.5,0.901,0.154,0.5,0.5,-0.401,0.346,value_Mccabe J.
2025-01-16,Australian Open,Marozsan F.,Tiafoe F.,1500,1500,2.75,1.44,0.364,0.694,0.5,0.5,0.136,-0.194,value_Marozsan F.
2025-01-16,Australian Open,Sonego L.,Fonseca J.,1500,1500,5.0,1.17,0.2,0.855,0.5,0.5,0.3,-0.355,value_Sonego L.
2025-01-16,Australian Open,Rune H.,Berrettini M.,1500,1500,2.2,1.67,0.455,0.599,0.5,0.5,0.045,-0.099,none
2025-01-16,Australian Open,Sinner J.,Schoolkate T.,1500,1500,1.01,34.0,0.99,0.029,0.5,0.5,-0.49,0.471,value_Schoolkate T.
2025-01-16,Australian Open,Tien L.,Medvedev D.,1500,1500,5.0,1.17,0.2,0.855,0.5,0.5,0.3,-0.355,value_Tien L.
2025-01-17,Australian Open,Paul T.,Carballes Baena R.,1500,1500,1.13,6.0,0.885,0.167,0.5,0.5,-0.385,0.333,value_Carballes Baena R.
2025-01-17,Australian Open,Alcaraz C.,Borges N.,1500,1500,1.03,17.0,0.971,0.059,0.5,0.5,-0.471,0.441,value_Borges N.
2025-01-17,Australian Open,Zverev A.,Fearnley J.,1500,1500,1.07,9.0,0.935,0.111,0.5,0.5,-0.435,0.389,value_Fearnley J.
2025-01-17,Australian Open,Davidovich Fokina A.,Mensik J.,1500,1500,2.63,1.5,0.38,0.667,0.5,0.5,0.12,-0.167,value_Davidovich Fokina A.
2025-01-17,Australian Open,Humbert U.,Fils A.,1500,1500,1.57,2.38,0.637,0.42,0.5,0.5,-0.137,0.08,none
2025-01-17,Australian Open,Djokovic N.,Machac T.,1500,1500,1.22,4.33,0.82,0.231,0.5,0.5,-0.32,0.269,value_Machac T.
2025-01-17,Australian Open,Lehecka J.,Bonzi B.,1500,1500,1.29,3.75,0.775,0.267,0.5,0.5,-0.275,0.233,value_Bonzi B.
2025-01-17,Australian Open,Draper J.,Vukic A.,1500,1500,1.22,4.33,0.82,0.231,0.5,0.5,-0.32,0.269,value_Vukic A.
2025-01-18,Australian Open,Michelsen A.,Khachanov K.,1500,1500,2.5,1.53,0.4,0.654,0.5,0.5,0.1,-0.154,none
2025-01-18,Australian Open,Monfils G.,Fritz T.,1500,1500,7.0,1.1,0.143,0.909,0.5,0.5,0.357,-0.409,value_Monfils G.
2025-01-18,Australian Open,De Minaur A.,Cerundolo F.,1500,1500,1.08,8.0,0.926,0.125,0.5,0.5,-0.426,0.375,value_Cerundolo F.
2025-01-18,Australian Open,Sonego L.,Marozsan F.,1500,1500,1.8,2.0,0.556,0.5,0.5,0.5,-0.056,0.0,none
2025-01-18,Australian Open,Tien L.,Moutet C.,1500,1500,1.91,1.91,0.524,0.524,0.5,0.5,-0.024,-0.024,none
2025-01-18,Australian Open,Shelton B.,Musetti L.,1500,1500,1.62,2.3,0.617,0.435,0.5,0.5,-0.117,0.065,none
2025-01-18,Australian Open,Sinner J.,Giron M.,1500,1500,1.01,23.0,0.99,0.043,0.5,0.5,-0.49,0.457,value_Giron M.
2025-01-18,Australian Open,Rune H.,Kecmanovic M.,1500,1500,1.44,2.75,0.694,0.364,0.5,0.5,-0.194,0.136,value_Kecmanovic M.
2025-01-19,Australian Open,Paul T.,Davidovich Fokina A.,1500,1500,1.25,4.0,0.8,0.25,0.5,0.5,-0.3,0.25,value_Davidovich Fokina A.
2025-01-19,Australian Open,Alcaraz C.,Draper J.,1500,1500,1.08,8.0,0.926,0.125,0.5,0.5,-0.426,0.375,value_Draper J.
2025-01-19,Australian Open,Zverev A.,Humbert U.,1500,1500,1.17,5.0,0.855,0.2,0.5,0.5,-0.355,0.3,value_Humbert U.
2025-01-19,Australian Open,Djokovic N.,Lehecka J.,1500,1500,1.25,4.0,0.8,0.25,0.5,0.5,-0.3,0.25,value_Lehecka J.
2025-01-20,Australian Open,Sinner J.,Rune H.,1500,1500,1.08,8.0,0.926,0.125,0.5,0.5,-0.426,0.375,value_Rune H.
2025-01-20,Australian Open,Sonego L.,Tien L.,1500,1500,1.67,2.2,0.599,0.455,0.5,0.5,-0.099,0.045,none
2025-01-20,Australian Open,Shelton B.,Monfils G.,1500,1500,1.62,2.3,0.617,0.435,0.5,0.5,-0.117,0.065,none
2025-01-20,Australian Open,De Minaur A.,Michelsen A.,1500,1500,1.25,4.0,0.8,0.25,0.5,0.5,-0.3,0.25,value_Michelsen A.
2025-01-21,Australian Open,Zverev A.,Paul T.,1500,1500,1.33,3.4,0.752,0.294,0.5,0.5,-0.252,0.206,value_Paul T.
2025-01-21,Australian Open,Djokovic N.,Alcaraz C.,1500,1500,2.5,1.53,0.4,0.654,0.5,0.5,0.1,-0.154,none
2025-01-22,Australian Open,Shelton B.,Sonego L.,1500,1500,1.36,3.2,0.735,0.312,0.5,0.5,-0.235,0.188,value_Sonego L.
2025-01-22,Australian Open,Sinner J.,De Minaur A.,1500,1500,1.17,5.0,0.855,0.2,0.5,0.5,-0.355,0.3,value_De Minaur A.
2025-01-24,Australian Open,Zverev A.,Djokovic N.,1500,1500,2.3,1.62,0.435,0.617,0.5,0.5,0.065,-0.117,none
2025-01-24,Australian Open,Sinner J.,Shelton B.,1500,1500,1.05,11.0,0.952,0.091,0.5,0.5,-0.452,0.409,value_Shelton B.
2025-01-26,Australian Open,Sinner J.,Zverev A.,1500,1500,1.33,3.4,0.752,0.294,0.5,0.5,-0.252,0.206,value_Zverev A.
2025-01-27,Open Sud de France,Bu Y.,Altmaier D.,1500,1500,1.57,2.38,0.637,0.42,0.5,0.5,-0.137,0.08,none
2025-01-27,Open Sud de France,Cazaux A.,Wawrinka S.,1500,1500,1.53,2.5,0.654,0.4,0.5,0.5,-0.154,0.1,none
2025-01-27,Open Sud de France,Koepfer D.,Barrere G.,1500,1500,2.1,1.73,0.476,0.578,0.5,0.5,0.024,-0.078,none
2025-01-28,Open Sud de France,Eubanks C.,Kachmazov A.,1500,1500,1.8,2.0,0.556,0.5,0.5,0.5,-0.056,0.0,none
2025-01-28,Open Sud de France,Lestienne C.,Coric B.,1500,1500,2.0,1.8,0.5,0.556,0.5,0.5,0.0,-0.056,none
2025-01-28,Open Sud de France,Griekspoor T.,Van De Zandschulp B.,1500,1500,1.57,2.38,0.637,0.42,0.5,0.5,-0.137,0.08,none
2025-01-28,Open Sud de France,Bellucci M.,Pouille L.,1500,1500,2.1,1.73,0.476,0.578,0.5,0.5,0.024,-0.078,none
2025-01-28,Open Sud de France,Gasquet R.,Mannarino A.,1500,1500,2.1,1.73,0.476,0.578,0.5,0.5,0.024,-0.078,none
2025-01-28,Open Sud de France,Rinderknech A.,Mayot H.,1500,1500,1.44,2.75,0.694,0.364,0.5,0.5,-0.194,0.136,value_Mayot H.
2025-01-29,Open Sud de France,Basilashvili N.,Kukushkin M.,1500,1500,1.57,2.38,0.637,0.42,0.5,0.5,-0.137,0.08,none
2025-01-29,Open Sud de France,De Jong J.,Halys Q.,1500,1500,2.63,1.5,0.38,0.667,0.5,0.5,0.12,-0.167,value_De Jong J.
2025-01-29,Open Sud de France,Kovacevic A.,Goffin D.,1500,1500,1.62,2.3,0.617,0.435,0.5,0.5,-0.117,0.065,none
2025-01-29,Open Sud de France,Rublev A.,Eubanks C.,1500,1500,1.25,4.0,0.8,0.25,0.5,0.5,-0.3,0.25,value_Eubanks C.
2025-01-29,Open Sud de France,Bu Y.,Lestienne C.,1500,1500,1.62,2.3,0.617,0.435,0.5,0.5,-0.117,0.065,none
2025-01-29,Open Sud de France,Auger-Aliassime F.,Cazaux A.,1500,1500,1.44,2.75,0.694,0.364,0.5,0.5,-0.194,0.136,value_Cazaux A.
2025-01-29,Open Sud de France,Bublik A.,Koepfer D.,1500,1500,1.67,2.2,0.599,0.455,0.5,0.5,-0.099,0.045,none
2025-01-30,Open Sud de France,De Jong J.,Cobolli F.,1500,1500,2.63,1.5,0.38,0.667,0.5,0.5,0.12,-0.167,value_De Jong J.
2025-01-30,Open Sud de France,Kovacevic A.,Bellucci M.,1500,1500,1.8,2.0,0.556,0.5,0.5,0.5,-0.056,0.0,none
2025-01-30,Open Sud de France,Griekspoor T.,Gasquet R.,1500,1500,1.36,3.2,0.735,0.312,0.5,0.5,-0.235,0.188,value_Gasquet R.
2025-01-30,Open Sud de France,Basilashvili N.,Rinderknech A.,1500,1500,2.3,1.62,0.435,0.617,0.5,0.5,0.065,-0.117,none
2025-01-31,Open Sud de France,Auger-Aliassime F.,Bu Y.,1500,1500,1.25,4.0,0.8,0.25,0.5,0.5,-0.3,0.25,value_Bu Y.
2025-01-31,Open Sud de France,De Jong J.,Griekspoor T.,1500,1500,2.75,1.44,0.364,0.694,0.5,0.5,0.136,-0.194,value_De Jong J.
2025-01-31,Open Sud de France,Rublev A.,Basilashvili N.,1500,1500,1.2,4.5,0.833,0.222,0.5,0.5,-0.333,0.278,value_Basilashvili N.
2025-01-31,Open Sud de France,Kovacevic A.,Bublik A.,1500,1500,2.2,1.67,0.455,0.599,0.5,0.5,0.045,-0.099,none
2025-02-01,Open Sud de France,Auger-Aliassime F.,De Jong J.,1500,1500,1.17,5.0,0.855,0.2,0.5,0.5,-0.355,0.3,value_De Jong J.
2025-02-01,Open Sud de France,Kovacevic A.,Rublev A.,1500,1500,4.0,1.25,0.25,0.8,0.5,0.5,0.25,-0.3,value_Kovacevic A.
2025-02-02,Open Sud de France,Auger-Aliassime F.,Kovacevic A.,1500,1500,1.25,4.0,0.8,0.25,0.5,0.5,-0.3,0.25,value_Kovacevic A.
2025-02-03,Dallas Open,Davidovich Fokina A.,Holt B.,1500,1500,1.4,3.0,0.714,0.333,0.5,0.5,-0.214,0.167,value_Holt B.
2025-02-03,Dallas Open,Arnaldi M.,Eubanks C.,1500,1500,1.8,2.0,0.556,0.5,0.5,0.5,-0.056,0.0,none
2025-02-03,Dallas Open,Hijikata R.,Mannarino A.,1500,1500,1.73,2.1,0.578,0.476,0.5,0.5,-0.078,0.024,none
2025-02-04,Dallas Open,Tiafoe F.,Daniel T.,1500,1500,1.17,5.0,0.855,0.2,0.5,0.5,-0.355,0.3,value_Daniel T.
2025-02-04,Dallas Open,Quinn E.,Svajda T.,1500,1500,1.2,4.5,0.833,0.222,0.5,0.5,-0.333,0.278,value_Svajda T.
2025-02-04,Dallas Open,Paul T.,Brooksby J.,1500,1500,1.05,11.0,0.952,0.091,0.5,0.5,-0.452,0.409,value_Brooksby J.
2025-02-04,Dallas Open,Norrie C.,Michelsen A.,1500,1500,2.75,1.44,0.364,0.694,0.5,0.5,0.136,-0.194,value_Norrie C.
2025-02-05,Dallas Open,Shelton B.,Vukic A.,1500,1500,1.2,4.5,0.833,0.222,0.5,0.5,-0.333,0.278,value_Vukic A.
2025-02-05,Dallas Open,Munar J.,Bu Y.,1500,1500,2.5,1.53,0.4,0.654,0.5,0.5,0.1,-0.154,none
2025-02-05,Dallas Open,Nishioka Y.,Nakashima B.,1500,1500,2.63,1.5,0.38,0.667,0.5,0.5,0.12,-0.167,value_Nishioka Y.
2025-02-05,Dallas Open,Mmoh M.,Carballes Baena R.,1500,1500,2.3,1.62,0.435,0.617,0.5,0.5,0.065,-0.117,none
2025-02-05,Dallas Open,Machac T.,Nishikori K.,1500,1500,1.5,2.63,0.667,0.38,0.5,0.5,-0.167,0.12,value_Nishikori K.
2025-02-05,Dallas Open,Opelka R.,Shevchenko A.,1500,1500,1.4,3.0,0.714,0.333,0.5,0.5,-0.214,0.167,value_Shevchenko A.
2025-02-06,Dallas Open,Fritz T.,Rinderknech A.,1500,1500,1.08,8.0,0.926,0.125,0.5,0.5,-0.426,0.375,value_Rinderknech A.
2025-02-06,Dallas Open,Shapovalov D.,Kecmanovic M.,1500,1500,1.57,2.38,0.637,0.42,0.5,0.5,-0.137,0.08,none
2025-02-06,Dallas Open,Nishioka Y.,Tiafoe F.,1500,1500,2.5,1.53,0.4,0.654,0.5,0.5,0.1,-0.154,none
2025-02-06,Dallas Open,Arnaldi M.,Davidovich Fokina A.,1500,1500,2.2,1.67,0.455,0.599,0.5,0.5,0.045,-0.099,none
2025-02-06,Dallas Open,Munar J.,Shelton B.,1500,1500,7.0,1.1,0.143,0.909,0.5,0.5,0.357,-0.409,value_Munar J.
2025-02-06,Dallas Open,Machac T.,Hijikata R.,1500,1500,1.14,5.5,0.877,0.182,0.5,0.5,-0.377,0.318,value_Hijikata R.
2025-02-06,Dallas Open,Ruud C.,Mmoh M.,1500,1500,1.2,4.5,0.833,0.222,0.5,0.5,-0.333,0.278,value_Mmoh M.
2025-02-06,Dallas Open,Opelka R.,Norrie C.,1500,1500,1.73,2.1,0.578,0.476,0.5,0.5,-0.078,0.024,none
2025-02-07,Dallas Open,Paul T.,Quinn E.,1500,1500,1.14,5.5,0.877,0.182,0.5,0.5,-0.377,0.318,value_Quinn E.
2025-02-07,Dallas Open,Shapovalov D.,Fritz T.,1500,1500,3.75,1.29,0.267,0.775,0.5,0.5,0.233,-0.275,value_Shapovalov D.
2025-02-07,Dallas Open,Munar J.,Arnaldi M.,1500,1500,2.3,1.62,0.435,0.617,0.5,0.5,0.065,-0.117,none
2025-02-07,Dallas Open,Ruud C.,Nishioka Y.,1500,1500,1.4,3.0,0.714,0.333,0.5,0.5,-0.214,0.167,value_Nishioka Y.
2025-02-08,Dallas Open,Paul T.,Opelka R.,1500,1500,1.53,2.5,0.654,0.4,0.5,0.5,-0.154,0.1,none
2025-02-08,Dallas Open,Shapovalov D.,Machac T.,1500,1500,2.2,1.67,0.455,0.599,0.5,0.5,0.045,-0.099,none
2025-02-08,Dallas Open,Ruud C.,Munar J.,1500,1500,1.33,3.4,0.752,0.294,0.5,0.5,-0.252,0.206,value_Munar J.
2025-02-08,Dallas Open,Shapovalov D.,Paul T.,1500,1500,2.63,1.5,0.38,0.667,0.5,0.5,0.12,-0.167,value_Shapovalov D.
2025-02-09,Dallas Open,Shapovalov D.,Ruud C.,1500,1500,1.62,2.3,0.617,0.435,0.5,0.5,-0.117,0.065,none
2025-02-03,ABN AMRO World Tennis Tournament,Hurkacz H.,Cobolli F.,1500,1500,1.29,3.75,0.775,0.267,0.5,0.5,-0.275,0.233,value_Cobolli F.
2025-02-03,ABN AMRO World Tennis Tournament,Tsitsipas S.,Mayot H.,1500,1500,1.3,3.5,0.769,0.286,0.5,0.5,-0.269,0.214,value_Mayot H.
2025-02-03,ABN AMRO World Tennis Tournament,Medvedev D.,Wawrinka S.,1500,1500,1.14,5.5,0.877,0.182,0.5,0.5,-0.377,0.318,value_Wawrinka S.
2025-02-03,ABN AMRO World Tennis Tournament,Bellucci M.,Rottgering M.,1500,1500,1.05,11.0,0.952,0.091,0.5,0.5,-0.452,0.409,value_Rottgering M.
2025-02-04,ABN AMRO World Tennis Tournament,Lehecka J.,Popyrin A.,1500,1500,1.4,3.0,0.714,0.333,0.5,0.5,-0.214,0.167,value_Popyrin A.
2025-02-04,ABN AMRO World Tennis Tournament,De Minaur A.,Goffin D.,1500,1500,1.06,10.0,0.943,0.1,0.5,0.5,-0.443,0.4,value_Goffin D.
2025-02-04,ABN AMRO World Tennis Tournament,Mensik J.,Bublik A.,1500,1500,1.4,3.0,0.714,0.333,0.5,0.5,-0.214,0.167,value_Bublik A.
2025-02-04,ABN AMRO World Tennis Tournament,Rublev A.,Zhang Zh.,1500,1500,1.22,4.33,0.82,0.231,0.5,0.5,-0.32,0.269,value_Zhang Zh.
2025-02-04,ABN AMRO World Tennis Tournament,Martinez P.,Bautista Agut R.,1500,1500,2.2,1.67,0.455,0.599,0.5,0.5,0.045,-0.099,none
2025-02-04,ABN AMRO World Tennis Tournament,Alcaraz C.,Van De Zandschulp B.,1500,1500,1.07,9.0,0.935,0.111,0.5,0.5,-0.435,0.389,value_Van De Zandschulp B.
2025-02-04,ABN AMRO World Tennis Tournament,Rune H.,Sonego L.,1500,1500,1.36,3.2,0.735,0.312,0.5,0.5,-0.235,0.188,value_Sonego L.
2025-02-05,ABN AMRO World Tennis Tournament,Fils A.,Lestienne C.,1500,1500,1.2,4.5,0.833,0.222,0.5,0.5,-0.333,0.278,value_Lestienne C.
2025-02-05,ABN AMRO World Tennis Tournament,Marozsan F.,Struff J.L.,1500,1500,2.2,1.67,0.455,0.599,0.5,0.5,0.045,-0.099,none
2025-02-05,ABN AMRO World Tennis Tournament,Vavassori A.,Auger-Aliassime F.,1500,1500,8.0,1.08,0.125,0.926,0.5,0.5,0.375,-0.426,value_Vavassori A.
2025-02-05,ABN AMRO World Tennis Tournament,Griekspoor T.,Berrettini M.,1500,1500,2.38,1.57,0.42,0.637,0.5,0.5,0.08,-0.137,none
2025-02-05,ABN AMRO World Tennis Tournament,Bellucci M.,Medvedev D.,1500,1500,3.5,1.3,0.286,0.769,0.5,0.5,0.214,-0.269,value_Bellucci M.
2025-02-05,ABN AMRO World Tennis Tournament,Hurkacz H.,Lehecka J.,1500,1500,2.1,1.73,0.476,0.578,0.5,0.5,0.024,-0.078,none
2025-02-06,ABN AMRO World Tennis Tournament,De Minaur A.,Mensik J.,1500,1500,1.4,3.0,0.714,0.333,0.5,0.5,-0.214,0.167,value_Mensik J.
2025-02-06,ABN AMRO World Tennis Tournament,Altmaier D.,Fils A.,1500,1500,4.0,1.25,0.25,0.8,0.5,0.5,0.25,-0.3,value_Altmaier D.
2025-02-06,ABN AMRO World Tennis Tournament,Rublev A.,Marozsan F.,1500,1500,1.25,4.0,0.8,0.25,0.5,0.5,-0.3,0.25,value_Marozsan F.
2025-02-06,ABN AMRO World Tennis Tournament,Tsitsipas S.,Griekspoor T.,1500,1500,1.73,2.1,0.578,0.476,0.5,0.5,-0.078,0.024,none
2025-02-06,ABN AMRO World Tennis Tournament,Alcaraz C.,Vavassori A.,1500,1500,1.07,9.0,0.935,0.111,0.5,0.5,-0.435,0.389,value_Vavassori A.
2025-02-06,ABN AMRO World Tennis Tournament,Martinez P.,Rune H.,1500,1500,4.5,1.2,0.222,0.833,0.5,0.5,0.278,-0.333,value_Martinez P.
2025-02-07,ABN AMRO World Tennis Tournament,De Minaur A.,Altmaier D.,1500,1500,1.06,10.0,0.943,0.1,0.5,0.5,-0.443,0.4,value_Altmaier D.
2025-02-07,ABN AMRO World Tennis Tournament,Bellucci M.,Tsitsipas S.,1500,1500,2.75,1.44,0.364,0.694,0.5,0.5,0.136,-0.194,value_Bellucci M.
2025-02-07,ABN AMRO World Tennis Tournament,Alcaraz C.,Martinez P.,1500,1500,1.05,11.0,0.952,0.091,0.5,0.5,-0.452,0.409,value_Martinez P.
2025-02-07,ABN AMRO World Tennis Tournament,Hurkacz H.,Rublev A.,1500,1500,2.1,1.73,0.476,0.578,0.5,0.5,0.024,-0.078,none
2025-02-08,ABN AMRO World Tennis Tournament,De Minaur A.,Bellucci M.,1500,1500,1.17,4.5,0.855,0.222,0.5,0.5,-0.355,0.278,value_Bellucci M.
2025-02-08,ABN AMRO World Tennis Tournament,Alcaraz C.,Hurkacz H.,1500,1500,1.25,4.0,0.8,0.25,0.5,0.5,-0.3,0.25,value_Hurkacz H.
2025-02-09,ABN AMRO World Tennis Tournament,Alcaraz C.,De Minaur A.,1500,1500,1.36,3.2,0.735,0.312,0.5,0.5,-0.235,0.188,value_De Minaur A.
2025-02-10,Argentina Open,Lajovic D.,Carballes Baena R.,1500,1500,2.5,1.53,0.4,0.654,0.5,0.5,0.1,-0.154,none
2025-02-10,Argentina Open,Djere L.,Muller A.,1500,1500,1.57,2.38,0.637,0.42,0.5,0.5,-0.137,0.08,none
2025-02-10,Argentina Open,Seyboth Wild T.,Diaz Acosta F.,1500,1500,2.2,1.67,0.455,0.599,0.5,0.5,0.045,-0.099,none
2025-02-11,Argentina Open,Navone M.,Comesana F.,1500,1500,1.4,3.0,0.714,0.333,0.5,0.5,-0.214,0.167,value_Comesana F.
2025-02-11,Argentina Open,Baez S.,Ugo Carabelli C.,1500,1500,1.4,3.0,0.714,0.333,0.5,0.5,-0.214,0.167,value_Ugo Carabelli C.
2025-02-11,Argentina Open,Cerundolo J.M.,Burruchaga R.,1500,1500,2.0,1.8,0.5,0.556,0.5,0.5,0.0,-0.056,none
2025-02-11,Argentina Open,Cerundolo F.,Darderi L.,1500,1500,1.36,3.2,0.735,0.312,0.5,0.5,-0.235,0.188,value_Darderi L.
2025-02-12,Argentina Open,Fonseca J.,Etcheverry T.,1500,1500,1.8,2.0,0.556,0.5,0.5,0.5,-0.056,0.0,none
2025-02-12,Argentina Open,Coria F.,Gaston H.,1500,1500,1.67,2.2,0.599,0.455,0.5,0.5,-0.099,0.045,none
2025-02-12,Argentina Open,Martinez P.,Dzumhur D.,1500,1500,1.36,3.2,0.735,0.312,0.5,0.5,-0.235,0.188,value_Dzumhur D.
2025-02-12,Argentina Open,Schwartzman D.,Jarry N.,1500,1500,4.33,1.22,0.231,0.82,0.5,0.5,0.269,-0.32,value_Schwartzman D.
2025-02-12,Argentina Open,Moutet C.,Nagal S.,1500,1500,1.44,2.75,0.694,0.364,0.5,0.5,-0.194,0.136,value_Nagal S.
2025-02-12,Argentina Open,Djere L.,Tabilo A.,1500,1500,1.53,2.5,0.654,0.4,0.5,0.5,-0.154,0.1,none
2025-02-12,Argentina Open,Zverev A.,Lajovic D.,1500,1500,1.11,6.5,0.901,0.154,0.5,0.5,-0.401,0.346,value_Lajovic D.
2025-02-12,Argentina Open,Seyboth Wild T.,Baez S.,1500,1500,2.63,1.5,0.38,0.667,0.5,0.5,0.12,-0.167,value_Seyboth Wild T.
2025-02-12,Argentina Open,Cerundolo F.,Cerundolo J.M.,1500,1500,1.17,5.0,0.855,0.2,0.5,0.5,-0.355,0.3,value_Cerundolo J.M.
2025-02-13,Argentina Open,Fonseca J.,Coria F.,1500,1500,1.13,6.0,0.885,0.167,0.5,0.5,-0.385,0.333,value_Coria F.
2025-02-13,Argentina Open,Martinez P.,Schwartzman D.,1500,1500,1.36,3.2,0.735,0.312,0.5,0.5,-0.235,0.188,value_Schwartzman D.
2025-02-13,Argentina Open,Navone M.,Rune H.,1500,1500,2.38,1.57,0.42,0.637,0.5,0.5,0.08,-0.137,none
2025-02-13,Argentina Open,Musetti L.,Moutet C.,1500,1500,1.3,3.5,0.769,0.286,0.5,0.5,-0.269,0.214,value_Moutet C.
2025-02-14,Argentina Open,Djere L.,Seyboth Wild T.,1500,1500,1.73,2.1,0.578,0.476,0.5,0.5,-0.078,0.024,none
2025-02-14,Argentina Open,Fonseca J.,Navone M.,1500,1500,1.57,2.38,0.637,0.42,0.5,0.5,-0.137,0.08,none
2025-02-14,Argentina Open,Cerundolo F.,Zverev A.,1500,1500,3.5,1.3,0.286,0.769,0.5,0.5,0.214,-0.269,value_Cerundolo F.
2025-02-15,Argentina Open,Martinez P.,Musetti L.,1500,1500,3.4,1.33,0.294,0.752,0.5,0.5,0.206,-0.252,value_Martinez P.
2025-02-15,Argentina Open,Fonseca J.,Djere L.,1500,1500,1.62,2.3,0.617,0.435,0.5,0.5,-0.117,0.065,none
2025-02-15,Argentina Open,Cerundolo F.,Martinez P.,1500,1500,1.3,3.5,0.769,0.286,0.5,0.5,-0.269,0.214,value_Martinez P.
2025-02-16,Argentina Open,Fonseca J.,Cerundolo F.,1500,1500,2.3,1.62,0.435,0.617,0.5,0.5,0.065,-0.117,none
2025-02-10,Delray Beach Open,Kecmanovic M.,Gojo B.,1500,1500,1.36,3.2,0.735,0.312,0.5,0.5,-0.235,0.188,value_Gojo B.
2025-02-10,Delray Beach Open,Norrie C.,Svajda Z.,1500,1500,1.44,2.75,0.694,0.364,0.5,0.5,-0.194,0.136,value_Svajda Z.
2025-02-10,Delray Beach Open,Quinn E.,Boyer T.,1500,1500,2.0,1.8,0.5,0.556,0.5,0.5,0.0,-0.056,none
2025-02-10,Delray Beach Open,Mmoh M.,Shevchenko A.,1500,1500,1.91,1.91,0.524,0.524,0.5,0.5,-0.024,-0.024,none
2025-02-11,Delray Beach Open,Nakashima B.,Trotter J.K.,1500,1500,1.33,3.4,0.752,0.294,0.5,0.5,-0.252,0.206,value_Trotter J.K.
2025-02-11,Delray Beach Open,Nishioka Y.,Vukic A.,1500,1500,1.67,2.2,0.599,0.455,0.5,0.5,-0.099,0.045,none
2025-02-11,Delray Beach Open,Davidovich Fokina A.,Daniel T.,1500,1500,1.3,3.5,0.769,0.286,0.5,0.5,-0.269,0.214,value_Daniel T.
2025-02-11,Delray Beach Open,Bu Y.,Hijikata R.,1500,1500,1.67,2.2,0.599,0.455,0.5,0.5,-0.099,0.045,none
2025-02-11,Delray Beach Open,Rinderknech A.,Popko D.,1500,1500,1.13,6.0,0.885,0.167,0.5,0.5,-0.385,0.333,value_Popko D.
2025-02-11,Delray Beach Open,McDonald M.,Nishikori K.,1500,1500,2.63,1.5,0.38,0.667,0.5,0.5,0.12,-0.167,value_McDonald M.
